brand_id,brand_name,product_name,product_id,category,beauty_point_earned,price,url,active_date,rating_types_str,average_rating,total_reviews,average_rating_by_types,total_recommended_count,total_repurchase_maybe_count,total_repurchase_no_count,total_repurchase_yes_count,total_in_wishlist
796,3Ce,Multi Eye Color Palette,97802,Makeup,130,621000.0,https://www.sociolla.com/eyeshadow/69460-phan-mat-3ce-multi-eye-color-palette,2022-10-03 03:30:06.681000+00:00,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.92,5,"""star_long_wear"": 5; ""star_packaging"": 4.8; ""star_pigmentation"": 4.8; ""star_texture"": 5; ""star_value_for_money"": 5",5,0,0,5,717
796,3Ce,Velvet Lip Tint,97810,Makeup,50,264000.0,https://www.sociolla.com/lip-cream/69468-son-kem-li-3ce-velvet-lip-tint,2022-10-03 03:02:40.340000+00:00,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.576190476190476,42,"""star_long_wear"": 4.309523809523809; ""star_packaging"": 4.785714285714286; ""star_pigmentation"": 4.690476190476191; ""star_texture"": 4.761904761904762; ""star_value_for_money"": 4.333333333333333",42,10,2,30,682
796,3Ce,Lip Color,97822,Makeup,60,317000.0,https://www.sociolla.com/lip-matte/69480-son-th-i-3ce-matte-lip-color,2023-05-30 09:49:15.158000+00:00,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,173
796,3Ce,Mini Multi Eye Color Palette,97833,Makeup,80,423000.0,https://www.sociolla.com/eyeshadow/69491-phan-mat-3ce-mini-multi-eye-color-palette,2022-10-03 03:27:01.334000+00:00,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.883333333333334,6,"""star_long_wear"": 4.916666666666667; ""star_packaging"": 5; ""star_pigmentation"": 4.833333333333333; ""star_texture"": 4.916666666666667; ""star_value_for_money"": 4.75",12,1,0,11,257
796,3Ce,Face Blush,97801,Makeup,60,300000.0,https://www.sociolla.com/blush/69459-phan-ma-hong-3ce-face-blush,2022-10-03 03:22:26.610000+00:00,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.858823529411765,13,"""star_long_wear"": 4.9411764705882355; ""star_packaging"": 5; ""star_pigmentation"": 4.705882352941177; ""star_texture"": 4.882352941176471; ""star_value_for_money"": 4.764705882352941",17,2,0,15,387
796,3Ce,Blur Water Tint,97817,Makeup,50,264000.0,https://www.sociolla.com/lip-tint/69475-blur-water-tint,2022-09-30 17:10:51.736000+00:00,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.729629629629629,51,"""star_long_wear"": 4.703703703703703; ""star_packaging"": 4.777777777777778; ""star_pigmentation"": 4.7592592592592595; ""star_texture"": 4.777777777777778; ""star_value_for_money"": 4.62962962962963",53,3,3,48,1050
796,3Ce,Cloud Lip Tint,97818,Makeup,50,264000.0,https://www.sociolla.com/lip-cream/69476-son-kem-li-3ce-cloud-lip-tint,2022-10-03 03:23:16.816000+00:00,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.768421052631579,17,"""star_long_wear"": 4.842105263157895; ""star_packaging"": 4.7894736842105265; ""star_pigmentation"": 4.684210526315789; ""star_texture"": 4.7894736842105265; ""star_value_for_money"": 4.7368421052631575",19,0,0,19,213
796,3Ce,New Take Eyeshadow Palette,98428,Makeup,170,880000.0,https://www.sociolla.com/eyeshadow/70086-new-take-eyeshadow-palette,2022-12-11 15:01:17.357000+00:00,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,5.0,1,"""star_long_wear"": 5; ""star_packaging"": 5; ""star_pigmentation"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",5,0,0,5,445
796,3Ce,Super Slim Eye Brow Pencil,98369,Makeup,40,212000.0,https://www.sociolla.com/default-category/70027-super-slim-eye-brow-pencil,2022-09-30 17:17:39.698000+00:00,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,5.0,1,"""star_long_wear"": 5; ""star_packaging"": 5; ""star_pigmentation"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",4,0,0,4,103
796,3Ce,Velvet Fit Foundation,98368,Makeup,110,564000.0,https://www.sociolla.com/foundation/70026-velvet-fit-foundation,2022-09-30 17:16:34.037000+00:00,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,5.0,1,"""star_long_wear"": 5; ""star_packaging"": 5; ""star_pigmentation"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",2,0,0,2,195
796,3Ce,Liquid Primer Eye Shadow,98363,Makeup,50,264000.0,https://www.sociolla.com/eyeshadow/70021-liquid-primer-eye-shadow,2022-09-30 17:09:43.152000+00:00,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.975,2,"""star_long_wear"": 5; ""star_packaging"": 5; ""star_pigmentation"": 5; ""star_texture"": 4.875; ""star_value_for_money"": 5",8,0,0,8,335
796,3Ce,Waterproof Mega Volume Mascara,107427,Makeup,70,352000.0,https://www.sociolla.com/mascara/79085-waterproof-mega-volume-mascara,2023-11-08 10:59:27.091000+00:00,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,7
796,3Ce,[ 3Ce X Toiletpaper]   Makeup Fix Powder,98429,Makeup,110,581000.0,https://www.sociolla.com/pressed-powder/70087-3ce-x-toiletpaper-makeup-fix-powder,2022-12-11 14:59:10.389000+00:00,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,5.0,3,"""star_long_wear"": 5; ""star_packaging"": 5; ""star_pigmentation"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",4,0,0,4,109
796,3Ce,Soft Matte Lipstick,98409,Makeup,60,317000.0,https://www.sociolla.com/lipstick/70067-soft-matte-lipstick,2022-09-30 17:10:12.816000+00:00,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.844444444444445,4,"""star_long_wear"": 4.777777777777778; ""star_packaging"": 4.888888888888889; ""star_pigmentation"": 4.888888888888889; ""star_texture"": 4.888888888888889; ""star_value_for_money"": 4.777777777777778",9,0,0,9,243
796,3Ce,Eyebrow Mascara,97803,Makeup,50,241500.0,https://www.sociolla.com/mascara/69461-chuot-long-may-3ce-eyebrow-mascara,2022-10-03 03:33:20.771000+00:00,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.7333333333333325,5,"""star_long_wear"": 4.777777777777778; ""star_packaging"": 4.777777777777778; ""star_pigmentation"": 4.777777777777778; ""star_texture"": 4.777777777777778; ""star_value_for_money"": 4.555555555555555",9,0,1,8,28
796,3Ce,[  3Cex Toiletpaper]   Mood Recipe Face Blush,98433,Makeup,70,352000.0,https://www.sociolla.com/default-category/70091-3cex-toiletpaper-mood-recipe-face-blush,2022-12-11 14:59:42.326000+00:00,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,17
796,3Ce,Eye Switch,98312,Makeup,50,264000.0,https://www.sociolla.com/eyeshadow/69970-eye-switch,2022-09-30 17:01:17.844000+00:00,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,5.0,2,"""star_long_wear"": 5; ""star_packaging"": 5; ""star_pigmentation"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",6,0,0,6,285
796,3Ce,Syrup Layering Tint,98430,Makeup,50,264000.0,https://www.sociolla.com/lip-tint/70088-syrup-layering-tint,2022-12-11 14:54:04.189000+00:00,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.876923076923077,5,"""star_long_wear"": 4.769230769230769; ""star_packaging"": 4.923076923076923; ""star_pigmentation"": 4.923076923076923; ""star_texture"": 4.846153846153846; ""star_value_for_money"": 4.923076923076923",12,0,1,12,395
796,3Ce,New Take Face Blusher,98431,Makeup,70,352000.0,https://www.sociolla.com/blush/70089-new-take-face-blusher,2022-12-11 15:00:16.328000+00:00,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,5.0,1,"""star_long_wear"": 5; ""star_packaging"": 5; ""star_pigmentation"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",6,0,0,6,252
796,3Ce,Tattoo Lip Tint,102642,Makeup,40,229000.0,https://www.sociolla.com/lip-tint/74300-tattoo-lip-tint,2023-03-13 04:04:51.181000+00:00,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,5.0,2,"""star_long_wear"": 5; ""star_packaging"": 5; ""star_pigmentation"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",7,0,0,7,148
796,3Ce,Glaze Lip Tint,107426,Makeup,50,264000.0,https://www.sociolla.com/lip-tint/79084-glaze-lip-tint,2023-11-08 10:58:38.537000+00:00,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,19
796,3Ce,[ 3Ce X Toiletpaper]   Velvet Lip Tint,98435,Makeup,60,317000.0,https://www.sociolla.com/lip-tint/70093-3ce-x-toiletpaper-velvet-lip-tint,2022-12-11 14:58:32.986000+00:00,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,5.0,4,"""star_long_wear"": 5; ""star_packaging"": 5; ""star_pigmentation"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",8,0,0,8,388
796,3Ce,Plumping Lips,107425,Makeup,40,229000.0,https://www.sociolla.com/lip-tint/79083-plumping-lips,2023-11-08 10:56:38.958000+00:00,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,4
796,3Ce,[ 3Ce X Toiletpaper]   Face Blush,98434,Makeup,70,352000.0,https://www.sociolla.com/blush/70092-3ce-x-toiletpaper-face-blush,2022-12-11 14:57:54.657000+00:00,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.975,5,"""star_long_wear"": 5; ""star_packaging"": 5; ""star_pigmentation"": 5; ""star_texture"": 5; ""star_value_for_money"": 4.875",8,0,0,8,27
796,3Ce,[ 3Ce X Toiletpaper]   Multi Eye Color Palette,98432,Makeup,150,775000.0,https://www.sociolla.com/eyeshadow/70090-3ce-x-toiletpaper-multi-eye-color-palette,2023-05-25 03:07:45.473000+00:00,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,5.0,1,"""star_long_wear"": 5; ""star_packaging"": 5; ""star_pigmentation"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",1,0,0,1,327
796,3Ce,Super Slim Pen Eye Liner,98370,Makeup,40,229000.0,https://www.sociolla.com/eyeliner/70028-super-slim-pen-eye-liner,2022-09-30 17:17:21.273000+00:00,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.9714285714285715,4,"""star_long_wear"": 5; ""star_packaging"": 5; ""star_pigmentation"": 5; ""star_texture"": 5; ""star_value_for_money"": 4.857142857142857",7,0,0,7,144
751,Abib,Heartleaf Essence Calming Pump,91887,Skincare,70,380000.0,https://www.sociolla.com/essence/63545-heartleaf-essence-calming-pump,,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.7749999999999995,8,"""star_effectiveness"": 4.6; ""star_packaging"": 4.8; ""star_texture"": 5; ""star_value_for_money"": 4.7",8,4,0,6,328
751,Abib,Quick Sunstick Protection Bar,91207,Skincare,80,400000.0,https://www.sociolla.com/sunscreen/62865-quick-sunstick-protection-bar,2023-01-03 10:31:35.314000+00:00,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.666666666666666,17,"""star_effectiveness"": 4.833333333333333; ""star_packaging"": 4.888888888888889; ""star_texture"": 4.722222222222222; ""star_value_for_money"": 4.222222222222222",17,2,0,16,786
751,Abib,Yuja Essence Vitalizing Pump,91209,Skincare,70,380000.0,https://www.sociolla.com/essence/62867-yuja-essence-vitalizing-pump,,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.607142857142858,5,"""star_effectiveness"": 4.285714285714286; ""star_packaging"": 4.857142857142857; ""star_texture"": 4.714285714285714; ""star_value_for_money"": 4.571428571428571",7,2,1,4,303
751,Abib,Heartleaf Spot Pad Calming Touch,91204,Skincare,70,360000.0,https://www.sociolla.com/skin-care-set/62862-heartleaf-spot-pad-calming-touch,2023-03-20 09:13:53.407000+00:00,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.694444444444445,16,"""star_effectiveness"": 4.5; ""star_packaging"": 4.888888888888889; ""star_texture"": 4.833333333333333; ""star_value_for_money"": 4.555555555555555",16,4,2,12,614
751,Abib,Heartleaf Calming Toner Skin Booster,91206,Skincare,60,205000.0,https://www.sociolla.com/toner/62864-heartleaf-calming-toner-skin-booster,2023-08-07 09:44:48.438000+00:00,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.575,18,"""star_effectiveness"": 4.55; ""star_packaging"": 4.75; ""star_texture"": 4.65; ""star_value_for_money"": 4.35",18,7,1,12,401
751,Abib,Heartleaf Sun Essence Calming Drop,91895,Skincare,70,390000.0,https://www.sociolla.com/essence/63553-heartleaf-sun-essence-calming-drop,2023-10-04 11:29:23.435000+00:00,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.84375,6,"""star_effectiveness"": 5; ""star_packaging"": 4.75; ""star_texture"": 4.875; ""star_value_for_money"": 4.75",8,0,0,8,215
751,Abib,Gummy Sheet Mask Milk Sticker,91194,Skincare,10,56000.0,https://www.sociolla.com/sheet-mask/62852-gummy-sheet-mask-milk-sticker,2023-08-11 07:48:24.187000+00:00,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.916666666666667,5,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 4.666666666666667",6,0,0,6,259
751,Abib,Jericho Rose Creme Nutrition Tube,98624,Skincare,90,490000.0,https://www.sociolla.com/face-cream-lotion/70282-jericho-rose-creme-nutrition-tube,2022-10-06 09:18:38.979000+00:00,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,5.0,1,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",3,0,0,3,108
751,Abib,Rebalancing Emulsion Skin Booster,91886,Skincare,80,430000.0,https://www.sociolla.com/face-cream-lotion/63544-rebalancing-emulsion-skin-booster,,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.875,2,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 4.5",4,1,0,3,167
751,Abib,Rebalancing Toner Skin Booster,91885,Skincare,80,420000.0,https://www.sociolla.com/toner/63543-rebalancing-toner-skin-booster,,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,5.0,0,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",2,0,0,2,161
751,Abib,Heartleaf Facial Mist Calming Spray Set,106156,Skincare,60,310000.0,https://www.sociolla.com/toner/77814-heartleaf-facial-mist-calming-spray-set,2023-09-11 09:44:24.049000+00:00,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.666666666666667,3,"""star_effectiveness"": 4; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 4.666666666666667",3,2,0,1,64
751,Abib,Gummy Sheet Mask Heartleaf Sticker,91195,Skincare,10,56000.0,https://www.sociolla.com/sheet-mask/62853-gummy-sheet-mask-heartleaf-sticker,2023-08-11 04:11:05.190000+00:00,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.826923076923077,11,"""star_effectiveness"": 4.846153846153846; ""star_packaging"": 5; ""star_texture"": 4.846153846153846; ""star_value_for_money"": 4.615384615384615",12,1,1,11,300
751,Abib,Mild Acidic Ph Sheet Mask Heartleaf Fit,91201,Skincare,10,56000.0,https://www.sociolla.com/sheet-mask/62859-mild-acidic-ph-sheet-mask-heartleaf-fit,2023-08-11 08:13:12.551000+00:00,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.625,14,"""star_effectiveness"": 4.5; ""star_packaging"": 4.875; ""star_texture"": 4.875; ""star_value_for_money"": 4.25",15,3,0,13,333
751,Abib,Acne Foam Cleanser Heartleaf Foam,91203,Skincare,40,230000.0,https://www.sociolla.com/face-wash/62861-acne-foam-cleanser-heartleaf-foam,2023-09-20 06:54:16.846000+00:00,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.875,30,"""star_effectiveness"": 4.8125; ""star_packaging"": 4.9375; ""star_texture"": 4.90625; ""star_value_for_money"": 4.84375",30,4,0,28,330
751,Abib,Rice Probiotics Overnight Mask Barrier Jelly,98614,Skincare,70,390000.0,https://www.sociolla.com/wash-off-mask/70272-rice-probiotics-overnight-mask-barrier-jelly,2022-10-06 09:15:22.703000+00:00,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,5.0,1,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",3,0,0,3,47
751,Abib,Jericho Rose Essence Nutrition Pump,98609,Skincare,70,380000.0,https://www.sociolla.com/essence/70267-jericho-rose-essence-nutrition-pump,2022-10-06 09:13:39.877000+00:00,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,5.0,1,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",3,0,0,3,85
751,Abib,Protective Lip Balm Block Stick,98611,Skincare,30,160000.0,https://www.sociolla.com/skincare/70269-protective-lip-balm-block-stick,2022-10-06 09:14:55.122000+00:00,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.78125,6,"""star_effectiveness"": 4.75; ""star_packaging"": 5; ""star_texture"": 4.75; ""star_value_for_money"": 4.625",7,0,1,7,285
751,Abib,Pine Needle Pore Pad Clear Touch,91889,Skincare,60,340000.0,https://www.sociolla.com/toner/63547-pine-needle-pore-pad-clear-touch,,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.857142857142858,5,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 4.714285714285714; ""star_value_for_money"": 4.714285714285714",7,0,0,7,465
751,Abib,Moisturizing Lip Balm Tube,98610,Skincare,30,150000.0,https://www.sociolla.com/skincare/70268-moisturizing-lip-balm-tube,2022-10-06 09:14:29.205000+00:00,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,5.0,0,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",1,0,0,1,21
751,Abib,Mild Acidic Ph Sheet Mask Yuja Fit,91199,Skincare,10,56000.0,https://www.sociolla.com/sheet-mask/62857-mild-acidic-ph-sheet-mask-yuja-fit,2023-08-10 04:38:13.905000+00:00,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.791666666666666,4,"""star_effectiveness"": 4.833333333333333; ""star_packaging"": 5; ""star_texture"": 4.833333333333333; ""star_value_for_money"": 4.5",6,0,0,6,258
751,Abib,Mild Acidic Ph Sheet Mask Jericho Rose Fit  (Single),98599,Skincare,10,56000.0,https://www.sociolla.com/sheet-mask/70257-mild-acidic-ph-sheet-mask-jericho-rose-fit-single,2022-10-06 09:13:01.056000+00:00,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.958333333333333,4,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 4.833333333333333",6,0,0,6,204
751,Abib,Calming Facial Soap Heartleaf Stone,98608,Skincare,40,200000.0,https://www.sociolla.com/cleansing-bar/70266-calming-facial-soap-heartleaf-stone,2022-10-06 09:13:20.963000+00:00,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,5.0,1,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",3,0,0,3,23
751,Abib,Yuja Probiotics Blemish Pad Vitalizing Touch,91893,Skincare,70,360000.0,https://www.sociolla.com/toner/63551-yuja-probiotics-blemish-pad-vitalizing-touch,,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.583333333333333,2,"""star_effectiveness"": 4.666666666666667; ""star_packaging"": 5; ""star_texture"": 4.333333333333333; ""star_value_for_money"": 4.333333333333333",2,1,0,2,101
730,Acwell,Licorice Ph Balancing Cleansing Toner,21291,Skincare,30,165000.0,https://www.sociolla.com/toner/15871-licorice-ph-balancing-cleansing-toner,2023-02-09 02:43:18.398000+00:00,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.635697764070933,1297,"""star_effectiveness"": 4.582883577486507; ""star_packaging"": 4.657671549730146; ""star_texture"": 4.711642251349268; ""star_value_for_money"": 4.59059367771781",1224,222,85,990,4708
730,Acwell,Real Aqua Balancing Cream,90792,Skincare,60,340000.0,https://www.sociolla.com/face-cream-lotion/62450-real-aqua-balancing-cream,2023-09-14 06:18:26.300000+00:00,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.7142857142857135,26,"""star_effectiveness"": 4.714285714285714; ""star_packaging"": 4.821428571428571; ""star_texture"": 4.892857142857143; ""star_value_for_money"": 4.428571428571429",28,5,0,23,128
730,Acwell,Ph Balancing Bubble Free Cleansing Gel,90795,Skincare,40,212000.0,https://www.sociolla.com/cleansing-gel/62453-ph-balancing-bubble-free-cleansing-gel,2023-07-11 08:15:43.032000+00:00,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.573170731707317,39,"""star_effectiveness"": 4.512195121951219; ""star_packaging"": 4.902439024390244; ""star_texture"": 4.7073170731707314; ""star_value_for_money"": 4.170731707317073",36,7,7,27,181
730,Acwell,Ph Balancing Soothing Cleansing Foam,90794,Skincare,40,202000.0,https://www.sociolla.com/face-wash/62452-ph-balancing-soothing-cleansing-foam,2023-07-11 08:20:19.487000+00:00,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.815789473684211,17,"""star_effectiveness"": 4.842105263157895; ""star_packaging"": 4.894736842105263; ""star_texture"": 4.7894736842105265; ""star_value_for_money"": 4.7368421052631575",19,3,0,16,123
730,Acwell,Licorice Ph Balancing Advance Serum,82363,Skincare,40,220000.0,https://www.sociolla.com/face-serum/54021-licorice-ph-balancing-advance-serum,2023-09-14 04:08:16.071000+00:00,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.577702702702703,145,"""star_effectiveness"": 4.472972972972973; ""star_packaging"": 4.72972972972973; ""star_texture"": 4.70945945945946; ""star_value_for_money"": 4.398648648648648",133,27,20,101,666
730,Acwell,Licorice Ph Balancing Essence Mist,63246,Skincare,40,229000.0,https://www.sociolla.com/essence/38023-licorice-ph-balancing-essence-mist,2023-09-15 06:36:07.372000+00:00,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.627840909090909,86,"""star_effectiveness"": 4.534090909090909; ""star_packaging"": 4.7272727272727275; ""star_texture"": 4.738636363636363; ""star_value_for_money"": 4.511363636363637",83,20,4,64,474
730,Acwell,Licorice Ph Balancing Essential Cream,99997,Skincare,60,320000.0,https://www.sociolla.com/face-cream-lotion/71655-licorice-ph-balancing-essential-cream,2023-02-06 03:07:14.119000+00:00,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.818181818181818,9,"""star_effectiveness"": 5; ""star_packaging"": 4.909090909090909; ""star_texture"": 4.7272727272727275; ""star_value_for_money"": 4.636363636363637",11,0,0,11,88
730,Acwell,Licorice Toner & Essence Mist Set,105752,Skincare,70,394000.0,https://www.sociolla.com/default-category/77410-licorice-toner-and-essence-mist-set,2023-07-20 07:56:58.710000+00:00,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,8
730,Acwell,Licorice Toner & Cream Set,105751,Skincare,90,485000.0,https://www.sociolla.com/default-category/77409-licorice-toner-and-cream-set,2023-07-20 07:56:28.888000+00:00,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,2
730,Acwell,Licorice Toner & Serum Set,105750,Skincare,70,385000.0,https://www.sociolla.com/default-category/77408-licorice-toner-and-cream-set,2023-07-20 07:55:51.203000+00:00,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,5
730,Acwell,Deep Hydration  For Dull Skin,102279,Skincare,90,495000.0,https://www.sociolla.com/skin-care-set/73937-deep-hydration-for-dull-skin,2023-02-08 07:09:00.707000+00:00,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,13
730,Acwell,Cleansing Power - For Dry Skin,102277,Skincare,70,367000.0,https://www.sociolla.com/skin-care-set/73935-cleansing-power-for-dry-skin,2023-02-08 07:00:37.339000+00:00,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,-317
730,Acwell,Cleansing Power - For Oily Skin,102276,Skincare,70,357000.0,https://www.sociolla.com/skin-care-set/73934-cleansing-power-for-oily-skin,2023-02-08 07:00:16.326000+00:00,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,26
730,Acwell,Licorice Ph Balancing Cleansing Toner Duo,76061,Skincare,60,330000.0,https://www.sociolla.com/toner/47719-licorice-ph-balancing-cleansing-toner-duo,2022-06-01 02:03:39.178000+00:00,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,655
730,Acwell,Licorice Ph Balancing Intensive Eye Cream,82362,Skincare,50,289000.0,https://www.sociolla.com/eye-cream/54020-licorice-ph-balancing-intensive-eye-cream,2023-09-14 04:07:27.460000+00:00,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.591346153846154,50,"""star_effectiveness"": 4.461538461538462; ""star_packaging"": 4.788461538461538; ""star_texture"": 4.6923076923076925; ""star_value_for_money"": 4.423076923076923",49,15,3,34,415
730,Acwell,Real Aqua Balancing Lotion,90791,Skincare,50,290000.0,https://www.sociolla.com/face-cream-lotion/62449-real-aqua-balancing-lotion,2023-09-14 06:15:50.441000+00:00,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.6764705882352935,15,"""star_effectiveness"": 4.764705882352941; ""star_packaging"": 4.529411764705882; ""star_texture"": 4.9411764705882355; ""star_value_for_money"": 4.470588235294118",17,4,0,13,56
730,Acwell,Real Aqua Balancing Ampoule,90793,Skincare,60,300000.0,https://www.sociolla.com/ampoule/62451-real-aqua-balancing-ampoule,2023-09-14 06:21:47.742000+00:00,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.931818181818182,9,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 4.909090909090909; ""star_value_for_money"": 4.818181818181818",11,1,0,10,18
730,Acwell,Licorice Toner & Eye Cream Set,105753,Skincare,90,454000.0,https://www.sociolla.com/skin-care-set/77411-licorice-toner-and-eye-cream-set,2023-07-20 07:57:50.078000+00:00,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,2
